X,favorited,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,retweeted,longitude,latitude,text
739,FALSE,vendomeTL,8/7/2013 22:30,FALSE,3.65E+17,3.65E+17,175558310,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",therealmldubs,0,FALSE,NA,NA,?@vendomeTL: Russian River Temptation Limited available? http://t.co/syM5AcEEdG? #wantone
740,FALSE,<NA>,8/7/2013 22:29,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",randy_now,1,FALSE,NA,NA,RT @jordanwinery: @randy_now Happy anniversary! We're honored that you chose our Chardonnay. Cheers!
741,FALSE,<NA>,8/7/2013 22:27,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",winebyOz,0,FALSE,NA,NA,#Winelover #chardonnay #blogbyoz #retrospective Today is #ChardDay ! http://t.co/iwTRqfyM4h
742,FALSE,<NA>,8/7/2013 22:26,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fi_kenken,0,FALSE,NA,NA,#ConfessYourUnpopularOpinion if a child is called Tyler or Chardonnay they won't be going on a playdate with my little India
743,FALSE,<NA>,8/7/2013 22:26,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bellawashere_,0,FALSE,NA,NA,Chardonnay
744,FALSE,<NA>,8/7/2013 22:24,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Luvyameanit1217,3,FALSE,NA,NA,RT @WhitneyEllen: Please hold while I daydream of the Chardonnay awaiting my arrival at home.
745,FALSE,IconWines,8/7/2013 22:23,FALSE,3.65E+17,3.65E+17,39326229,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",PaintedRockJohn,0,FALSE,NA,NA,?@IconWines: @rickwine @PaintedRockJohn did the Chardonnay showdown happen? I'd back the PR Chard VS. Ontario's best. ? TY!
746,FALSE,<NA>,8/7/2013 22:22,FALSE,NA,3.65E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",liambmckenzie,0,FALSE,NA,NA,"Drinking chardonnay out of a tea cup, I better finish a song tonight"
747,FALSE,<NA>,8/7/2013 22:22,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",melissamagnani,0,FALSE,NA,NA,It seems like shower Chardonnay has taken over shower beers. I'm okay with it.
748,FALSE,<NA>,8/7/2013 22:21,FALSE,NA,3.65E+17,NA,web,domsgran,287,FALSE,NA,NA,"RT @WonderWines: Our #competition is still live if you fancy winning a bottle of Board Meeting Shiraz, Chardonnay &amp; Cabernet Rose!? https:/?"
749,FALSE,Chlo_Raines,8/7/2013 22:15,FALSE,3.65E+17,3.65E+17,485574115,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gsaralli,1,FALSE,NA,NA,@Chlo_Raines Marvin Gaye and Chardonnay
750,FALSE,<NA>,8/7/2013 22:13,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chlo_Raines,0,FALSE,NA,NA,I actually love Chardonnay
751,FALSE,<NA>,8/7/2013 22:12,FALSE,NA,3.65E+17,NA,"<a href=""https://www.vivino.com"" rel=""nofollow"">Vivino</a>",chrissysrndpty,0,FALSE,NA,NA,Check out this great wine from La Merika. I'm giving it 5.0 of 5 stars with the Vivino app: http://t.co/OSe5eQoOtY
752,FALSE,<NA>,8/7/2013 22:08,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nathaliejanee,0,FALSE,NA,NA,Marvin and Chardonnay will forever be my pump up song
753,FALSE,<NA>,8/7/2013 22:08,FALSE,NA,3.65E+17,NA,web,Lea_Rickay,0,FALSE,NA,NA,I better not find a black fly in my Chardonnay #Ironic #Dontchathink
754,FALSE,<NA>,8/7/2013 22:06,FALSE,NA,3.65E+17,NA,web,RON_YE,0,FALSE,NA,NA,chardinee as in chardonnay ..that's how you say my name like the drink .
755,FALSE,chillwinston,8/7/2013 22:05,FALSE,3.65E+17,3.65E+17,18470310,web,BurrowsLuongo,1,FALSE,NA,NA,Entering McLarens on the Lake #Chardonnay #Shiraz #CabSav for Best Value ! #WWAC13 @chillwinston @SerafinoVino
756,FALSE,<NA>,8/7/2013 22:03,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lordfauntleroy1,0,FALSE,NA,NA,"If the answer isn't Chardonnay, then you are asking the wrong question"
757,FALSE,<NA>,8/7/2013 22:03,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BLACKM1GO,0,FALSE,NA,NA,This Chardonnay fuckin disgusting
758,FALSE,<NA>,8/7/2013 22:03,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PassionFoodHosp,1,FALSE,NA,NA,"RT @eatdccoast: #WineWednesday and we're sipping a rare, small batch Chardonnay from @Seghesio Vineyards! Reserved &amp; rich, it's a must-try."
759,FALSE,<NA>,8/7/2013 22:02,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",piquechuu,0,FALSE,NA,NA,First time having Chardonnay. It's pretty good
760,FALSE,<NA>,8/7/2013 22:02,FALSE,NA,3.65E+17,NA,web,JustDanced,0,FALSE,NA,NA,WE'LL DRINK CHARDONNAY THROUGH THE DAY... CAUSE WE SAY SO
761,FALSE,<NA>,8/7/2013 22:02,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RossyBergg,1,FALSE,NA,NA,RT @The_NicolaGray: @ramblingsofagbf: Get me a glass of Chardonnay and a Simple Life marathon stat. #ramblingsofagbf @rossybergg omg he i?
762,FALSE,<NA>,8/7/2013 22:02,FALSE,NA,3.65E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",Char_Kalonji,0,FALSE,NA,NA,#WordsJamaicansCantPronounce Chardonnay So much feelings behind that one
763,FALSE,<NA>,8/7/2013 22:01,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",__Faay_,0,FALSE,NA,NA,Do it how we want ! Just to set the mood girl I brought some Marvin Gaye &amp; Chardonnay !:) #MTVHottest Justin Bieber
764,FALSE,<NA>,8/7/2013 21:59,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",__Faay_,0,FALSE,NA,NA,#Np Marvin &amp; Chardonnay ! #BigSean ! #MTVHottest Justin Bieber
765,FALSE,<NA>,8/7/2013 21:57,FALSE,NA,3.65E+17,NA,web,scbird,0,FALSE,NA,NA,1 naughty puppy versus 1 jealous little boy = 1 Mummy full of Chardonnay - hic! nice BBQ though :-o
766,FALSE,<NA>,8/7/2013 21:57,FALSE,NA,3.65E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",spoiled_Kat,0,FALSE,NA,NA,Such a wonderful pairing with dinner.. #DreamingTree #Chardonnay #DMB http://t.co/GZTk0E3Pqf
767,FALSE,<NA>,8/7/2013 21:56,FALSE,NA,3.65E+17,NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>",CaptQuality,1,FALSE,NA,NA,RT @casadelbarco: Today is Wednesday Wine Night! We will be featuring Cousino Macul Antigas Reservas Chardonnay and Tilla Bonarda... http:/?
768,FALSE,<NA>,8/7/2013 21:56,FALSE,NA,3.65E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",casadelbarco,1,FALSE,NA,NA,Today is Wednesday Wine Night! We will be featuring Cousino Macul Antigas Reservas Chardonnay and Tilla Bonarda... http://t.co/rhVoLzFlB8
769,FALSE,<NA>,8/7/2013 21:56,FALSE,NA,3.65E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",steph_stevie,0,FALSE,NA,NA,#wine &amp; #cheese in #paris! @tallglassofadam #vacay #chardonnay #feast @ Young &amp; Happy Hostel Paris http://t.co/hRMbZh8nua
770,FALSE,<NA>,8/7/2013 21:55,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",187aSnitch,2,FALSE,NA,NA,RT @Young_Cashflow: Check out my artist R&amp;B sensation @Lovechardonnay3 &lt;Link&gt;&gt; http://t.co/5y6HKWw3aV #CME
771,FALSE,<NA>,8/7/2013 21:55,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jennifer__Brown,0,FALSE,NA,NA,Brie and Chardonnay tastings... I don't know what could be better!
772,FALSE,<NA>,8/7/2013 21:55,FALSE,NA,3.65E+17,NA,web,donglemouse,287,FALSE,NA,NA,"RT @WonderWines: Our #competition is still live if you fancy winning a bottle of Board Meeting Shiraz, Chardonnay &amp; Cabernet Rose!? https:/?"
773,FALSE,<NA>,8/7/2013 21:54,FALSE,NA,3.65E+17,NA,web,SonomasBest,0,FALSE,NA,NA,New Wine of the Week: Robert Stemmler 2011 Carneros Chardonnay: 90 points @WineSpectator $19.99 #wine #chardonnay http://t.co/TQj6CK0gXY
774,FALSE,TapTapTapping,8/7/2013 21:52,FALSE,3.65E+17,3.65E+17,66653044,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ohdylo,0,FALSE,NA,NA,@TapTapTapping not even in Wales. It's shocking. I've even seen a Kayleigh and a Chardonnay.
775,FALSE,<NA>,8/7/2013 21:51,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",corkreporters,0,FALSE,NA,NA,"#Fleur #Chardonnay 2010 California: fresh, fruity, clean crisp! Great deal @ $18.95! http://t.co/oZQw0pkqPZ"
776,FALSE,<NA>,8/7/2013 21:48,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LadyBossy1,0,FALSE,NA,NA,Chardonnay time..
777,FALSE,<NA>,8/7/2013 21:48,FALSE,NA,3.65E+17,NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",mendocinowinery,0,FALSE,NA,NA,"Chardonnay, SolFest and Tom Petty Tribute - http://t.co/YvwxE6VSSN"
778,FALSE,<NA>,8/7/2013 21:48,FALSE,NA,3.65E+17,NA,web,Blue66MSE,287,FALSE,NA,NA,"RT @WonderWines: Our #competition is still live if you fancy winning a bottle of Board Meeting Shiraz, Chardonnay &amp; Cabernet Rose!? https:/?"
779,FALSE,MystiVine,8/7/2013 21:46,FALSE,3.65E+17,3.65E+17,19180969,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",awedgewood,0,FALSE,NA,NA,@MystiVine chardonnay innit. Triffic http://t.co/CWym7mtmNp
780,FALSE,LucyMangan,8/7/2013 21:45,FALSE,3.65E+17,3.65E+17,98357151,web,AnneHodgson0,0,FALSE,NA,NA,"@LucyMangan Lucy dear, we know about the sharks. Calm down, have a bottle of chardonnay and give Buggerlugs a cuddle."
781,FALSE,<NA>,8/7/2013 21:45,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CharlierMarine,1,FALSE,NA,NA,"RT @ndeseine: Wien - Huetteldorf, with @CharlierMarine &amp; a bottle of Chardonnay. Do it better, just better than us."
782,FALSE,<NA>,8/7/2013 21:44,FALSE,NA,3.65E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>",ndeseine,1,FALSE,NA,NA,"Wien - Huetteldorf, with @CharlierMarine &amp; a bottle of Chardonnay. Do it better, just better than us."
783,FALSE,<NA>,8/7/2013 21:44,FALSE,NA,3.65E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",IconWineSpirits,0,FALSE,NA,NA,Happy #WineWednesday! Pop into @LegacyLiquor today and try some @lapostollewine Casa Chard. http://t.co/FVcXU9DDfu
784,FALSE,KritikPDX,8/7/2013 21:44,FALSE,3.65E+17,3.65E+17,182553413,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",Squirrely007,0,FALSE,NA,NA,"@KritikPDX I love yellow tail Chardonnay. I never knew there was a red moscato, this is delish!"
785,FALSE,Heelcorkdork,8/7/2013 21:43,FALSE,3.65E+17,3.65E+17,132579492,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",SeagreenWench,0,FALSE,NA,NA,"@Heelcorkdork I don't believe I've ever had their Chardonnay, but have had the Cab and still at least one in the wine room at home. :)"
786,FALSE,<NA>,8/7/2013 21:42,FALSE,NA,3.65E+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",MzDimplez143,0,FALSE,NA,NA,Got the arbor mist on chill #chardonnay
787,FALSE,<NA>,8/7/2013 21:40,FALSE,NA,3.65E+17,NA,web,kurtwelshinger,0,FALSE,NA,NA,"Chardonnay Cake - Whipped Chevre, Sour Cherry Reduction, Toasted Corriander Walnuts http://t.co/U40X8ZD8GY"
788,FALSE,<NA>,8/7/2013 21:40,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",melbocc,2,FALSE,NA,NA,Im pretty sure we went to high school with a black girl named Chardonnay.- @alli_tornatore
789,FALSE,<NA>,8/7/2013 21:39,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Haris_Manuri,0,FALSE,NA,NA,Girl i brought some MARVIN GAYE AND CHARDONNAY
790,FALSE,<NA>,8/7/2013 21:39,FALSE,NA,3.65E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>",Katie_Coetzee,0,FALSE,NA,NA,Chardonnay and Pyramid schemes. What up haterz.
791,FALSE,<NA>,8/7/2013 21:39,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The_NicolaGray,1,FALSE,NA,NA,@ramblingsofagbf: Get me a glass of Chardonnay and a Simple Life marathon stat. #ramblingsofagbf @rossybergg omg he is ... You!
792,FALSE,<NA>,8/7/2013 21:37,FALSE,NA,3.65E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",eatdccoast,1,FALSE,NA,NA,"#WineWednesday and we're sipping a rare, small batch Chardonnay from @Seghesio Vineyards! Reserved &amp; rich, it's a must-try."
793,FALSE,<NA>,8/7/2013 21:36,FALSE,NA,3.65E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>",TravisVanMierlo,0,FALSE,NA,NA,I like my ladies tan cause the white wine like chardonnay. #Alcatrav
794,FALSE,<NA>,8/7/2013 21:32,FALSE,NA,3.65E+17,NA,web,JustStayCam,0,FALSE,NA,NA,WE'LL DRINK CHARDONNAY THROUGH THE DAY CAUSE WE SAY SO @bettywhomusic
795,FALSE,CraigatinHouse,8/7/2013 21:32,FALSE,3.65E+17,3.65E+17,22906937,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JosieTeebag,0,FALSE,NA,NA,@CraigatinHouse indeed. Must say room 11 is fantastic. Sitting in the lounge with glass of Chardonnay watching tv.
796,FALSE,<NA>,8/7/2013 21:32,FALSE,NA,3.65E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",OttWeddingPhoto,0,FALSE,NA,NA,Favourite wine ever #wine #chardonnay #palatinehills #Niagara #vin #palatinehillsestates http://t.co/lFB1M0oHYm
797,FALSE,<NA>,8/7/2013 21:31,FALSE,NA,3.65E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ElegantlyElgin,0,FALSE,NA,NA,Corder wines prepare to label their maiden vintage Chardonnay. http://t.co/NhAgcbyI1A
798,FALSE,<NA>,8/7/2013 21:29,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FayeRochfordYV,3,FALSE,NA,NA,RT @Rochfordwines: 2014 James Halliday Wine Companion Winners for 13 Rochford Wines! 3 were oustanding #WineOclock #Wine #Winning #YarraV?
799,FALSE,<NA>,8/7/2013 21:28,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7julia11,0,FALSE,NA,NA,our waitress just offered me a glass of Chardonnay
800,FALSE,<NA>,8/7/2013 21:27,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",evabeeeee,0,FALSE,NA,NA,this was all inspired by a little Marvin Gaye and chardonnay
801,FALSE,<NA>,8/7/2013 21:27,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",martavallsm,0,FALSE,NA,NA,Moment Chardonnay. #moltfan
802,FALSE,<NA>,8/7/2013 21:27,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jenndoeee,0,FALSE,NA,NA,Beach &amp; Chardonnay
803,FALSE,<NA>,8/7/2013 21:26,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jeekbreh,0,FALSE,NA,NA,I seen God today.. we had a deep discussion over Marvin Gaye and chardonnay..
804,FALSE,randy_now,8/7/2013 21:26,FALSE,3.65E+17,3.65E+17,1529314472,web,jordanwinery,1,FALSE,NA,NA,@randy_now Happy anniversary! We're honored that you chose our Chardonnay. Cheers!
805,FALSE,DonJon,8/7/2013 21:22,FALSE,NA,3.65E+17,1432023073,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",irishtexan0881,0,FALSE,NA,NA,@DonJon You would love Chicken Chardonnay with a cream mushroom sauce. One of the first dishes I made in culinary school.
806,FALSE,<NA>,8/7/2013 21:20,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jennslivinslmt,0,FALSE,NA,NA,#chardonnay #sushi #cherrycreekhappiness http://t.co/Xv1VKzL67G
807,FALSE,<NA>,8/7/2013 21:17,FALSE,NA,3.65E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",CloudyBay,3,FALSE,NA,NA,"RT @laywheeler: Have you seen our @CloudyBay museum releases? 2005 Chardonnay, 2010 Pinot &amp; 2002 Pelorus: http://t.co/5Y6x6HuM3N http://t.c?"
808,FALSE,<NA>,8/7/2013 21:15,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JZgoldstandard,0,FALSE,NA,NA,Marvin Gaye and Chardonnay
809,FALSE,<NA>,8/7/2013 21:15,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chardonnay_96,0,FALSE,NA,NA,"Ouch, that hurt... #Rude"
810,FALSE,<NA>,8/7/2013 21:14,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Do u have a crush on anybody keep it real ? yea my boy http://t.co/oqyyjLKYrW
811,FALSE,RachVizzle16,8/7/2013 21:14,FALSE,3.65E+17,3.65E+17,739571888,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chardonnay_96,0,FALSE,NA,NA,?@RachVizzle16: @Chardonnay_96 thanks girl! Miss you!? Welcome! Miss you too!!
812,FALSE,<NA>,8/7/2013 21:13,FALSE,NA,3.65E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",miss_tayken,0,FALSE,NA,NA,I have a new friend...chardonnay :) *passes out hugging said bottle*
813,FALSE,<NA>,8/7/2013 21:13,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_DesireeJessica,0,FALSE,NA,NA,just to set the mood girl I bought some marvin gaye and chardonnay
814,FALSE,<NA>,8/7/2013 21:12,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Wasup u jamaican im jamaican text me ? #? http://t.co/Rl7KZn6bfX
815,FALSE,<NA>,8/7/2013 21:11,FALSE,NA,3.65E+17,NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",TheEppyGroup,0,FALSE,NA,NA,Wineries worth visiting http://t.co/UXhtBhvULW #Wine #Chardonnay #Cabernet
816,FALSE,WholeFoods,8/7/2013 21:09,FALSE,3.65E+17,3.65E+17,15131310,web,lisbethgyrl,0,FALSE,NA,NA,@WholeFoods along with a crisp chardonnay and a peppercorn chicken salad served on a quinoa flour croissant... :-) #LetsBGlutenFreeUAndMe
817,FALSE,k_d8on,8/7/2013 21:08,FALSE,3.65E+17,3.65E+17,150633902,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>",Kitty_Cat_85,0,FALSE,NA,NA,@k_d8on lol I miss hennessey chardonnay but not when she turned all crispy lol
818,FALSE,Riches1991,8/7/2013 21:06,FALSE,3.65E+17,3.65E+17,48338621,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amy3roberts,0,FALSE,NA,NA,@Riches1991 @elliedodds94 els does not drink Chardonnay!!
819,FALSE,<NA>,8/7/2013 21:06,FALSE,NA,3.65E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",elodiecam,4,FALSE,NA,NA,RT @littlebedwyn: Mamba Awards Top Chardonnay : Kooyong Faultline 2010 @aussie_wines @RiedelUK '@enotriauk 2nd Ocean Eight http://t.co/6QyB?
820,FALSE,<NA>,8/7/2013 21:05,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",upperclassgent,0,FALSE,NA,NA,Chardonnay in one hand Cuban in the other relaxing after Crawford won the best Butler award . He did bring me them. Day off tomorrow is due
821,FALSE,<NA>,8/7/2013 21:05,FALSE,NA,3.65E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",SIPtheGoodLife,0,FALSE,NA,NA,RT @TalleyVineyards: This week's blog: #pinotnoir #veraison #chardonnay #harvest... http://t.co/CBqsBl1nff
822,FALSE,<NA>,8/7/2013 21:05,FALSE,NA,3.65E+17,NA,web,LaydenRobinson,1,FALSE,NA,NA,RT @TalleyVineyards: This week's blog: #pinotnoir #veraison #chardonnay #harvest... http://t.co/RQrYa3KfpS
823,FALSE,Chardonnay_96,8/7/2013 21:05,FALSE,3.65E+17,3.65E+17,437190762,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RachVizzle16,0,FALSE,NA,NA,@Chardonnay_96 thanks girl! Miss you!
824,FALSE,<NA>,8/7/2013 21:04,FALSE,NA,3.65E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",TalleyVineyards,1,FALSE,NA,NA,This week's blog: #pinotnoir #veraison #chardonnay #harvest... http://t.co/RQrYa3KfpS
825,FALSE,<NA>,8/7/2013 21:03,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Riches1991,0,FALSE,NA,NA,3 didger figgit salary @elliedodds94 put away the chardonnay
826,FALSE,<NA>,8/7/2013 21:01,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",x_kiaaaa,0,FALSE,NA,NA,"Ew, this Chardonnay is disgusting lol. I hate wine."
827,FALSE,<NA>,8/7/2013 21:01,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chardonnay_96,0,FALSE,NA,NA,Happy Birthday @RachVizzle16 !!
828,FALSE,<NA>,8/7/2013 21:01,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,my fb name prettyboy will ? iont get on facebook http://t.co/e8V5jmvjok
829,FALSE,<NA>,8/7/2013 21:00,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ileymorgan,0,FALSE,NA,NA,Marvin gaye and chardonnay
830,FALSE,<NA>,8/7/2013 21:00,FALSE,NA,3.65E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",mariaxbooh,0,FALSE,NA,NA,#goodlife #London #CoventGarden #chardonnay #evening #relax http://t.co/G2e1tdp13v
831,FALSE,<NA>,8/7/2013 20:59,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Yup ? wait. who this again? lol http://t.co/giDZLAdVUo
832,FALSE,<NA>,8/7/2013 20:55,FALSE,NA,3.65E+17,NA,web,LizTheCatgirl,0,FALSE,NA,NA,"Sainsbury's House Chardonnay, I almost feel like you're TOO classy a drink for me right now..."
833,FALSE,<NA>,8/7/2013 20:55,FALSE,NA,3.65E+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>",andreadurkin,0,FALSE,NA,NA,Enjoying my date with Chardonnay x http://t.co/hsFbp229lx
834,FALSE,<NA>,8/7/2013 20:55,FALSE,NA,3.65E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",cravethecarrot,0,FALSE,NA,NA,"August Flight#2 Fresh+Fruity Chenin-Viognier, Pinot Blanc, Chardonnay $15. Beautiful flavors@cravethecarrot"
835,FALSE,<NA>,8/7/2013 20:54,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,I'm from north too ? trueew http://t.co/6Mw1NvKy5v
836,FALSE,<NA>,8/7/2013 20:54,FALSE,NA,3.65E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WhiteSophia,0,FALSE,NA,NA,I may like my Chardonnay but i am not going to die alone! #OCMarathon
837,FALSE,<NA>,8/7/2013 20:52,FALSE,NA,3.65E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA,Ain't nobody mad dh .tell your wife. To stfu dumb sl... ? from 1-10 how man are you? all in my coochie. dh. who... http://t.co/vBnGAn0fwv
