screenName,retweetCount,retweeted,longitude,latitude,text
gohsuket,0,FALSE,NA,NA,oh RT @SaayaY ...found that the suicide risk was cut by around 50 percent for caffeine fiends &gt; Coffee and Suicide http://t.co/kqn3WsmtQJ
victoriahesterx,0,FALSE,NA,NA,@danktay i'll move there right now just so you can bring me coffee
augusta_shawty,0,FALSE,NA,NA,Laid up drinking coffee.. I put too much sugar in it lol but it's yummy
jappyCuaycong35,0,FALSE,NA,NA,Royce chocolate popcorn and coffee in the morning #favorite http://t.co/yBbkf9OjqX
ZiziRiddle,0,FALSE,NA,NA,OMG I CAN FINALLY MAKE COFFEE! :o *it's bee a while my friend*
locklear_noah,0,FALSE,NA,NA,I could drink some coffee but I don't wanna go make it
dreyess1,0,FALSE,NA,NA,I dont know what id do if the world ran out of coffee....
erikab93,0,FALSE,NA,NA,House Rule: Never Drive for Coffee. Create a rule and get $1 off Maxwell House coffee to enjoy at home. http://t.co/MTMrIkAWZY #houserules
sexuallamaaa,2,FALSE,NA,NA,RT @EdgarsNuts: Coffee always gives me the shits
DrewfromJersey,0,FALSE,NA,NA,Basically Giovanni Carmazzi MT @MoveTheSticks Whitehurst looks like he should be working at a coffee shop in Portland.
DaltonL227,0,FALSE,NA,NA,"If you're in TV Pro this year, be expected to smell coffee every morning. #DirectorNeedsHisCoffee"
I_Do_Numb3rZ,0,FALSE,NA,NA,You look like somebody fcked you up with a coffee pot!
acsol2,0,FALSE,NA,NA,Questioning why I'm drinking iced coffee at 9:30 at night. #ohwell #itsyummy
_emilypena,0,FALSE,NA,NA,@_Camilo30 aww no don't cry I'll make coffee for you because I love you but don't cry omg no! ill see you tomorrow though right?
KennyMiller10,0,FALSE,NA,NA,i've functioned off of 3 hours of sleep and 2 cups of coffee today. And I took a tour of state today haha
AlaynaChanel,0,FALSE,NA,NA,Someone take me to London! #london #please #illloveyouforever #christian #coffee #thirdcup #lonely? http://t.co/yT1taPPW44
Detracter,0,FALSE,NA,NA,@sacurren @LaTrioli Brisbane Caf? bans Murdoch press who don`t like instant Rudd coffee + prefer a more mature refined taste.
Jackie21ishere,358,FALSE,NA,NA,RT @madisonpettis: I don't get why u have to pay for wifi on a plane when you can walk into any Starbucks &amp; get wifi for free. Plane tix co?
Ayala_vanessa15,0,FALSE,NA,NA,I haven't had coffee all day and I'm having caffeine withdrawals..
ohhbrittanylynn,0,FALSE,NA,NA,I think working at a coffee shop would be fun. I could be like Rachel in Friends.
gingi_snap,0,FALSE,NA,NA,Coffee with the cunts was interesting today @TiffanyLarocque @LookingforLegit
johanaguilar_,0,FALSE,NA,NA,"Goodmorning drink Sea Salt caramel, Seattles Best Coffee:) ) http://t.co/IcOEQO0zci"
colecoffee,0,FALSE,NA,NA,@HIflyer @Timothybhill @DanStreetman @LorenzoPerkins that's also why it works! I know what an 80pt coffee taste like!
header_barscz,0,FALSE,NA,NA,Can't wait for pumpkin spice coffee
HalyardCoffee,0,FALSE,NA,NA,Warm + Cosy @ Halyard Coffee http://t.co/i9dkIkEK6O
operascully,0,FALSE,NA,NA,"@WildGooseFest If you see a granny w/shining eyes&amp; big smile w/a coffee drinking grandpa from Texas, say HI. They're my folks"
weswilliams_7,1,FALSE,NA,NA,RT @_Claire_Ledlow: #confessyourunpopularopinion why the f is there a hype about Starbucks. It's a coffee shop not God's child.
BookshopEye,1,FALSE,NA,NA,"RT @NWTwats: It?s Book Week August 17-23! Support your #NWTas shop &amp; nourish your mind! Ulverstone bookshop serves coffee, Burnie sells T2.?"
BRroids,0,FALSE,NA,NA,Nothing better than Dunkin Donuts coffee before work :)
MacklinWhite,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
paulyo,0,FALSE,NA,NA,"Speaking of salmon, whoever thought of shark week? Who was the one sitting down, drinking coffee, and thought of shark week?!?!?!"
kingkube,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
AlexandriaOOTD,0,FALSE,NA,NA,I think i just made the best coffee ever with cookies and cream milk. &lt;3
estisuresti,0,FALSE,NA,NA,@ikanatassa coffee just..completes me :) )
leigh_nina,82,FALSE,NA,NA,"RT @SexualTurnOns: Because of the caffeine, drinking coffee can boost a woman's sex drive."
alyamaisarah_,0,FALSE,NA,NA,"Terbaik this house serves coffee, reli needed that"
markadorocoffee,0,FALSE,NA,NA,"NT: Why? Sunny: I need to make a cup of Marka D'oro coffee. NT: Really? = = now? Sunny: First, I tear the sachet open, and ..."
Obey_Juan5,0,FALSE,NA,NA,RT ?@wavey_O: They make hookas over here with old version coffee makers?
_YouKnowLamar,0,FALSE,NA,NA,"@jessicatmai tea, water, coffee, it's all the same. Stop complaining and do your job, you sound like a Ledo's server."
El_Kou,0,FALSE,NA,NA,Coffee tomorrow?
migpap,0,FALSE,NA,NA,Post-coffee dump: Smoooove as fuuuuuuu
OddLovesCompany,0,FALSE,NA,NA,My 17 year old just told me he had the best coffee ever. Clover brewed What's left to look forward too?
HeyItsLilB,2,FALSE,NA,NA,"RT @courtneytargett: hot coffee in the morning, wearing my boyfriend's sweatshirt, boots, leggings, cheering, football, crisp mornings. ?"
PsstCaptain,0,FALSE,NA,NA,I'm drinking black coffee at 9:30pm. This is going to turn out well.
MaddieHigman,0,FALSE,NA,NA,"The only things I have for college so far are a coffee maker, a cordless kettle, and a laptop. I'm set"
ShonD_Misfit,0,FALSE,NA,NA,Im bout to get spazzy as soon as i get my hands on sum coffee
HardFeelingsx,0,FALSE,NA,NA,And delicious Granville island coffee to go with it. #coffeeselfie #coffeedad http://t.co/2L1OVBvlpD
eharmonyyyy,0,FALSE,NA,NA,IS COFFEE BEAN COFFEE ACTUALLY GOOD?
mikeyfarrar,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
larsleafblad,0,FALSE,NA,NA,Up in six hours so I can trek north to @TEDxFargo. @GregfromFargo save a pot or two of coffee for me! :)
DayneBlaze,0,FALSE,NA,NA,Grapes and coffee..haha #weirdbreakfast
iMclain4,0,FALSE,NA,NA,?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.?
bassguitarpyro,0,FALSE,NA,NA,Who needs sleep when you have coffee-roids? http://t.co/VkwnfzXy8m
AfhamSlumber97,0,FALSE,NA,NA,Now lepak at Old Town White Coffee for a breakfast.... After this our trip will go on...
letty_Ahuyon,1,FALSE,NA,NA,"RT @AshMacNASTY: Books, coffee, and rain sounds great right about now."
YouCouldBeMine2,98,FALSE,NA,NA,RT @WOWFactsOfLife: The amount of caffeine found in a cup of coffee can relieve depression by close to 60%.
locklear_noah,3,FALSE,NA,NA,RT @jessyroberts13: I think I want a cup of coffee #JudgeMe
LeeGadi89,7,FALSE,NA,NA,RT @thatsheart_: Coffee is the only thing that can keep me awake right now http://t.co/XQAzFll9xc
_kiyaahh,0,FALSE,NA,NA,"Do you prefer tea, coffee or cocoa? ? Coffee http://t.co/pYt8u2T20N"
MccunenntJaquel,0,FALSE,NA,NA,"Considering a 2nd cup of coffee, but my co-worker made the pot with unfiltered Channelview water. Yuck. Think I'll reheat my cup."
xo_Munchie,1,FALSE,NA,NA,RT @AdriiixR: I can drink coffee any time of the day! I love it
KatersIsCute,0,FALSE,NA,NA,I want coffee flavored ice cream with cookie dough in it.
morganbarton22,0,FALSE,NA,NA,Coffee set on a timer for the morning. Skipped a day &amp; that kicked my tail! #coffeeaddict
callanc90,0,FALSE,NA,NA,@UberFacts coffee drinking fruits!
kluhrissuuh,0,FALSE,NA,NA,@MiguiAquino yep :) caramel frapp coffee base haha
JakeStateFrat,1,FALSE,NA,NA,"RT @Colonel_Reb_TFM: Evening coffee and homemade chocolate chip cookies, it just doesn't get better."
love_316_,0,FALSE,NA,NA,What's your most favorite beverage ? ? Coffee coolatta http://t.co/Jb1zcig9hH
rachaelseaver,0,FALSE,NA,NA,coffee ice cream is life
Th3Dr3amChas3r,1600,FALSE,NA,NA,"RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?"
Awapuhi2000,0,FALSE,NA,NA,"...coffee is never just coffee w/ me. It's : what do u think? Which is really, what are my guides saying? Ugghhh! Frustrated!"
JakeStateFrat,0,FALSE,NA,NA,"?@Colonel_Reb_TFM: Evening coffee and homemade chocolate chip cookies, it just doesn't get better.? A blowjob would make that better."
IamLuwish,0,FALSE,NA,NA,Shiiit! Black!! Black coffee please!
mitchel2k15,0,FALSE,NA,NA,I think I just might have to turn into a coffee person from now on.
hakimei1105,0,FALSE,NA,NA,Coffee mascot event with cosplaying idols proves to be too much for some fans to handle http://t.co/bgqoSe53CD
Craig_Bolduc,1,FALSE,NA,NA,RT @Butkus_Matthew: I want some coffee ice cream right now
ImOnlyMuffin,5,FALSE,NA,NA,RT @KekeAndMoreKeke: Y'all females be acting so dumb for a nigga you better wake up and smell the coffee
lisaannallan,0,FALSE,NA,NA,"I have Coffee Tree on my island! Now my island is even more awesome! http://t.co/NHde8EY8By #pad, #ipadgames, #gameinsight"
DrOakley1611,0,FALSE,NA,NA,.@fairicbaptist I was in church where John 10:26 was apparently printed in reverse in pastor's Bible. I saw some1 I kno in the coffee-shop
mitchelljhardy,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
nathanSD8,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
iMetriq,4,FALSE,NA,NA,RT @StampedeBlue: Cold ?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renova?
trevorhale,0,FALSE,NA,NA,@jeniferleee I get irrationally upset when people get coffee there for some reason.
thisgirlcanact,0,FALSE,NA,NA,iPad Mini or Free Coffee for a Year? http://t.co/WmzB3rGuSY via @Wishpond
stonedforever_,0,FALSE,NA,NA,"?@iAmNate91: No Wonder You Always Hyper lol RT ?@stonedforever_: Drinking some coffee ?? I had to wake up, I was a walking zombie"
JonneWinchester,0,FALSE,NA,NA,"@LeatherBoyDean *Smiling* It's delicious, a rich Italian layer cake with coffee and a couple liquors soaked up by lady finger cookies. ++"
alexramirez127,4,FALSE,NA,NA,RT @StampedeBlue: Cold ?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renova?
ottomanscribe,0,FALSE,NA,NA,"@RobbieSingh2 I'm flexible, you are welcome to choose, coffee rather than food if possible?"
HugOfPeace,0,FALSE,NA,NA,"Cc: @MrCoffeeKhor :P RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of ... http://t.co/5y0FuirMDc"
LizzHern,0,FALSE,NA,NA,Someone being me Coffee please and thank you
BrandIdeas,0,FALSE,NA,NA,@tburgess57 @lorisica Beautiful warm and sunny here in Sydney coffee is for caffeinated purposes lol #mediachat
VPGIFF,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
EdTheMundo,0,FALSE,NA,NA,I'll be at Barnes and Noble after work tomorrow around 6:30. Anyone and everyone is welcome to join me for some coffee and silent reading.
junelekaye,121,FALSE,NA,NA,RT @DaniCim: some dude just informed me that coffee has 200 chemicals in it and the 26 that were tested cause cancer as he poured himself?
ibjefftan,0,FALSE,NA,NA,#breakfast at Toast Box. #kayatoast #flosstoast #softboiledeggs #coffee #kaya #floss #toast #eggs? http://t.co/mrPOBj6jzf
thebosun,3,FALSE,NA,NA,RT @toughkittenKat: I need coffee so my greeting of eat shit and die turns into good morning
yixingears,0,FALSE,NA,NA,I put too much water in my coffee and now it's ruined
EhdeeA,0,FALSE,NA,NA,Coffee for you? #morning #coffee http://t.co/Dflz5ZGfpG
Coop_A_Loop951,1600,FALSE,NA,NA,"RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?"
KimPhillips424,0,FALSE,NA,NA,Trying to get a coffee from McDonald's to take to work. 15 minutes later I'm on my way. #nowitmakessense
iamdaisygrrl,0,FALSE,NA,NA,@PandaDuh @jolenejjfo that was mean. i havent finished my coffee yet.
ChuuChen,0,FALSE,NA,NA,"Chocolate, men, coffee - some things are better rich."
mandirae1998,0,FALSE,NA,NA,&amp; the double chocolatey chip frappechinos don't have coffee either so
Pun4Fun,1,FALSE,NA,NA,RT @jelenasaurus: I want this!!! #coffee #icecubes #coolbeans #punny http://t.co/sLg1jdj4TG
IantoTheTeaboy,0,FALSE,NA,NA,@Harkness_Jack51 *I smile and make the coffee*
VictoriasSecret,0,FALSE,NA,NA,@cindy_lou16 sounds like some perfect coffee break reading Cindy! ;)
_xBeauteous,5,FALSE,NA,NA,RT @KekeAndMoreKeke: Y'all females be acting so dumb for a nigga you better wake up and smell the coffee
divinelight,0,FALSE,NA,NA,Why does @AndersonCowan get coffee cheaper than I do when he is in Cali? I only get regular coffee $2.64
vianey293,0,FALSE,NA,NA,@alysiareiner did that cup actually have coffee in it &amp; if so is it any better to drink out of a straw? #AskOrange
DemarcusWalton2,0,FALSE,NA,NA,Freeze-drying makes the best instant coffee product! Create indivdual packets that are easily portable and flavour packed with Canagra!
splendid_events,1,FALSE,NA,NA,"@ninethreeseven @TheMinOfCoffee Oh my, that looks divine. I'll have to stop by for a visit! #coffee #ottawa #support613"
Minnici_mermaid,1,FALSE,NA,NA,I have a weird craving for rum and coffee.
BiggestLittleGp,0,FALSE,NA,NA,"We're SO happy for our friends at Wild River Grille, Chapel Tavern, Wood-Fire Roasted Coffee Company LLC &amp; Noble... http://t.co/VqdIrJcAfu"
colecoffee,0,FALSE,NA,NA,@Jay_Lijewski nah I'm not taking about roasted coffee samples. :)
luckypennysb,0,FALSE,NA,NA,Waiting to be unleashed. lacolombecoffee in your cup. #coffee #santabarbara #funkzone @ Lucky Penny http://t.co/CGiykXJnQ5
rachel_rianne,0,FALSE,NA,NA,"  - my brain, after coffee, right now #emojiexplanatoryemotions #idonthaveemojis"
LightningBRY,1,FALSE,NA,NA,"@imaleetuh The innocent man, Queen and i, coffee house. :)"
TotallyAusten,0,FALSE,NA,NA,@alliwinnington Um... Hmh. I didn't think about that. So I always start with coffee because it's my addiction.
SeptembreA,0,FALSE,NA,NA,@MidenceOliu But we can't meet up for coffee? Oh. I see.
wavey_O,0,FALSE,NA,NA,They make hookas over here with old version coffee makers
lorrhudson,0,FALSE,NA,NA,how I hope mine turns out! shabby chic coffee table http://t.co/DoDOMwugHC
megannnt_,0,FALSE,NA,NA,omg the auroma in coffee bean makes me feel super hungry
SociallyScene_,0,FALSE,NA,NA,"In Need of a Coffee Table... Great condition, great personality and hate to see him hit the trash! Move quick... http://t.co/vxFLMjCuHL"
jnfyaqn,0,FALSE,NA,NA,Im gonna become a coffee lover I swear. Say Hi to high blood.
scobyt,0,FALSE,NA,NA,Need more coffee
clevelndrocks93,0,FALSE,NA,NA,Haha ?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.?
OfMiceAndJosh_,0,FALSE,NA,NA,"39 tea or coffee- ehh why no both, but tea."
MosaZandra,0,FALSE,NA,NA,I want some coffee
iBeliebNiall,0,FALSE,NA,NA,@_anaele OH MY!! You're rich! I got like 7k bells from apples &amp; money I found in trees but then I spent some on coffee
fmancini3,0,FALSE,NA,NA,Coffee Humor | Happy Friday! http://t.co/LrFIgIMsdv
traverwall,0,FALSE,NA,NA,Stop for coffee was totes worth it. They had the sticker I've been looking for forever! @ Dutch Bros.? http://t.co/MLlym8JztX
jonRfalk,3,FALSE,NA,NA,RT @srconrad64: Doesn't get better than this! @STLBiz #MIBW honors super @triciazf @Kaldis_Coffee team with @StJoeAngels http://t.co/fdU8VK?
ImJustACatato,0,FALSE,NA,NA,Gonna go make coffee
Oohjay_,0,FALSE,NA,NA,Coffee time then bed time
mandirae1998,0,FALSE,NA,NA,?@Nick_Stephens29: I thought Amanda said she didn't like Starbucks... ? I don't like coffee. That didn't have coffee
highanaflawless,1,FALSE,NA,NA,@v_diMichele bitch all you like is ice coffee and !!!!
tom_1492,0,FALSE,NA,NA,Who wants a free pound of ground coffee from Starbucks? I got it...
valerie_bby16,1,FALSE,NA,NA,NOBODY WANTS TO HAVE COFFEE WITH THE PRINCIPAL . stop
Str8KillingEm,1,FALSE,NA,NA,I love coffee.
keightleyy,0,FALSE,NA,NA,"I'm going vegan. Yes, I will live off dolphin safe cigarettes and organic Angolan coffee"
minadawood,0,FALSE,NA,NA,i told the girl half coffee half french vanillaa! alll i tasstteee is cooffffeeeee!!!!! not guna sleep tonight thats for fuckn sure!
FifaGamer94_HD,0,FALSE,NA,NA,I liked a @YouTube video http://t.co/ffRMaYxLFH Can I get a cup of coffee... black?
_fykaeuns,0,FALSE,NA,NA,Coffee for you unn:) @_fykt: I would rather drink coffee than tea http://t.co/djcgvpAcGu
HaleySlack_,0,FALSE,NA,NA,@TheeSharp @Allurqqn4 @BGSSW @lisabdah @shemarmoore lol Pepsi is my morning coffee lol
StevePampinella,0,FALSE,NA,NA,Having an actual office has made me incredibly more productive. Don't know how I ever did work in coffee shops.
Coffee_nO_Cream,0,FALSE,NA,NA,@ymesc_klb you ain't bout this fitness life
smile_its_woody,0,FALSE,NA,NA,My thought every morning ?@MensHumor: Not sure if I need more coffee or just need a new job.? @SamShearer1
BrattiPrincess,0,FALSE,NA,NA,just got back from coffee with my cuz. She got fat! Hah. Never really liked her anyway. Too catty. Was just being polite. Won't happen again
MirandagraceF,0,FALSE,NA,NA,"Hobart, you are freezing! But your coffee is amazing @ Villino Espresso http://t.co/arjnrhwuiX"
KatherineCai,0,FALSE,NA,NA,Starting the cycling day right with soy green tea + coffee shot. Gorgeous day isabelwonggg leggo!! :D http://t.co/U4zzWVBHxx
LookWhatI_Found,0,FALSE,NA,NA,#Coffee and #Cigarettes https://t.co/o1pUoIvC9t http://t.co/qH51LyPG0d
rajivbais,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
Str8KillingEm,3,FALSE,NA,NA,RT @jessyroberts13: I think I want a cup of coffee #JudgeMe
NomadicSamuel,0,FALSE,NA,NA,"Get QOT: Samgyetang, Iced Coffee, and Ice Rooms http://t.co/z2f6kzfTqN via @qiranger"
jina,0,FALSE,NA,NA,"#distill13 gave chrome bags, field notes, pour over Ritual coffee, Smitten Ice Cream, family-style picnic lunch, &amp; lawn games. #hipster_conf"
Kingswaykebabs,0,FALSE,NA,NA,Come join us for some coffee! http://t.co/FgNIus3iQJ
Athomas1524,1600,FALSE,NA,NA,"RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?"
sara_toomey,0,FALSE,NA,NA,Can't wait for this free coffee I'm bout to get from work tomorrow
freshsteph27,0,FALSE,NA,NA,Trying to sleep have a long day tomorrow!!! Guess this means a lot of coffee tomorrow !!!!
chefalinepaiva,0,FALSE,NA,NA,Worse food and worse service in Auckland. Congratulations to The Coffee Club Takapuna. I feel sick after lunch :- ( http://t.co/7L7E1OVHjs
nehemiahandrew,0,FALSE,NA,NA,#RAC1067 I vote for Coffee Shop by CNBLUE
ellsbells519,1,FALSE,NA,NA,RT @venecixa: Coffee doesn't ask silly questions. Coffee understands.
straight_edge76,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
SolubleCoffee,0,FALSE,NA,NA,"Photos: Elephant Dung Coffee, the World?s Most Expensive | Asia Pacific | World | Epoch Times http://t.co/D6erE3agJB"
timkola,0,FALSE,NA,NA,"You drink it every morning, but how much do you actually know about coffee? http://t.co/aV98Vx8rjb"
tburgess57,0,FALSE,NA,NA,@lorisica @BrandIdeas it is winter in Timm's world so I imagine he is trying to stay warm with coffee #mediachat
SaayaY,0,FALSE,NA,NA,...found that the suicide risk was cut by around 50 percent for caffeine fiends &gt; Coffee and Suicide http://t.co/Du3xOdInqw @freakonomics
Tiggre_Fulton,0,FALSE,NA,NA,"@deryasarii Told you man, everything falls into place and life shall be good and filled with coffee at college"
gothamcities,0,FALSE,NA,NA,I drank too much coffee without eating and now I feel not of this earth.
CT_BallHawk,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
Awapuhi2000,0,FALSE,NA,NA,This man wants to meet for coffee after my readings.I told him I probably won't be done until around midnight. He just wants a free reading.
shannysena,0,FALSE,NA,NA,"@TotallyTobes really? last time i had a coffee from there it was reheated milk, shot llike dishwater and i threw it in bin after 2 sips : ("
susilovesyou1,0,FALSE,NA,NA,Coffee coffee coffee coffee #cravingCoffee
alesserroad,0,FALSE,NA,NA,Ok Friends Thankyou all 4 your tweets .Goodnight and sleep well See you for morning coffee GodBless &gt;&gt;@lexielewis888 &amp; Fight4 #Benghazi
jnfyaqn,0,FALSE,NA,NA,This coffee not nice sia. I dont like.
zongyi83,0,FALSE,NA,NA,10 Nasty Things Drinking Too Much Coffee Does To You http://t.co/pxI9hQMlws via @clusterstock
Jamie_CBower,0,FALSE,NA,NA,*takes off his hate placing it on @AlluringCollins head chuckles and starts walking to the coffee shop*
yeeshienIZED,0,FALSE,NA,NA,Cousin sister made me coffee. I love her. :3
gansettcrooks,0,FALSE,NA,NA,Thirsty for Your Love by David Hasselhoff is now #1 on the German charts.
LittleMelss,1,FALSE,NA,NA,RT @bryanlaca: nahhh Melanie u is fa sho like an ummm a Coffee table ;) ) yeeeee lmaoo
LittleMelss,1,FALSE,NA,NA,lmfao!!!@bryanlaca: nahhh Melanie u is fa sho like an ummm a Coffee table ;) ) yeeeee lmaoo
ziyangyangtan,0,FALSE,NA,NA,Alone like a stone : http://t.co/7pLMP94ZWK
Train5829,0,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
GazKuro,0,FALSE,NA,NA,@NoraRWBY Good girl. *walks off to refill coffee*
CallieSimon,0,FALSE,NA,NA,"#COFFEE, COFFEE, COFFEE Books by Cal Orey the #Author - Boomerang Books http://t.co/G4GQXLJWoU via @boomerangbooks"
hameds27,0,FALSE,NA,NA,Nothing beats a cup of coffee at 0630
ashley_morgan88,1,FALSE,NA,NA,"RT @emilyisrvd: I don't even want to go to college I just want to drink some iced coffee, go to a concert, and die at this point"
MJacobs_24,0,FALSE,NA,NA,On my way for coffee. Slept all day. That meeting screwed my sleep up!
Daark_Kniiight,1600,FALSE,NA,NA,"RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?"
Colonel_Reb_TFM,1,FALSE,NA,NA,"Evening coffee and homemade chocolate chip cookies, it just doesn't get better."
jocelyn_israel,9,FALSE,NA,NA,RT @kikihbuu: The kind of girl who likes over sized shirts and coffee
MorganMcVeyyy,0,FALSE,NA,NA,?@_LadyBoners: Coffee anyone? http://t.co/z7d050ucvt? why doesn't anyone ever serve me coffee like this?
inkadeiraa,0,FALSE,NA,NA,Coffee
TrendSettin_Dez,0,FALSE,NA,NA,I want a coffee coolatta so bad
Jamberta,0,FALSE,NA,NA,"I have not reached my evening goals... I am, however, sitting on the back deck drinking coffee."
chodel_berkarat,0,FALSE,NA,NA,early morning coffee is delicious. hhhh
H_dalton22,0,FALSE,NA,NA,Cup of coffee makes everything better .
angberna,20,FALSE,NA,NA,RT @TheScientistLLC: Where do scientists rank among coffee-drinking professionals? http://t.co/7lPILWIXuh
zalyazid,0,FALSE,NA,NA,Just staring at everyone having Bbq chicken noodle. Tummy acting up : ( only drinks coffee.
liligoats,125,FALSE,NA,NA,"RT @Chuck_Criss: If you're ever eating Cinnamon Toast Crunch, pour the remaining cereal milk into your coffee. You're welcome."
splendid_events,2,FALSE,NA,NA,RT @ninethreeseven: Got myself a treat for work: cold brew coffee concentrate from @TheMinOfCoffee on Elgin :) #ottawa http://t.co/ABbbcXJ0?
The_Concepcion,0,FALSE,NA,NA,"@jadealferez well if it does, there are plenty of other coffee shops in sacramento muaha"
mirra_19,121,FALSE,NA,NA,RT @DaniCim: some dude just informed me that coffee has 200 chemicals in it and the 26 that were tested cause cancer as he poured himself?
SWTexan39,0,FALSE,NA,NA,"Not bad, easy to drink. Nice coffee flavor. Go Chargers. ? Drinking a Blue Bridge Coffee Stout @ Ty Lewallen ? http://t.co/LHBFq4cLJN #photo"
BFTB_Chargers,4,FALSE,NA,NA,RT @StampedeBlue: Cold ?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renova?
alexandriamacae,2,FALSE,NA,NA,"RT @courtneytargett: hot coffee in the morning, wearing my boyfriend's sweatshirt, boots, leggings, cheering, football, crisp mornings. ?"
dhayes623,0,FALSE,NA,NA,?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop or hosting a renovation show on HGTV.? He really does
Rissahh_,194,FALSE,NA,NA,RT @FunnyViness: Drinking coffee when I was a child vs. Drinking coffee now https://t.co/e5bx0EDy6z
EmSenske,0,FALSE,NA,NA,11 hour work day + a night of studying for summer finals = coffee at 9:30 http://t.co/dPCyO99Act
seattlematt32,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
Pablooski,0,FALSE,NA,NA,My blood type is coffee. - http://t.co/kqGSQUyvQN
highchairkings,0,FALSE,NA,NA,@Scanachi Pronounced koh-pee - Kopi is Indonesian for coffee... and the name of our fave cafe in Chicago!
jelenasaurus,1,FALSE,NA,NA,I want this!!! #coffee #icecubes #coolbeans #punny http://t.co/sLg1jdj4TG
Juicy_John23,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
BossHogg6,42,FALSE,NA,NA,RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.
KraftyThings,0,FALSE,NA,NA,I miss Georgia coffee so much
XyzaPaola,0,FALSE,NA,NA,Omelette with toast. @ Real Coffee And Tea Cafe http://t.co/Ofuw41TJ4i
scottymcnee613,1600,FALSE,NA,NA,"RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?"
LS_Jinri,0,FALSE,NA,NA,"/opens the umbrella/ ah, a cup of coffee will do. /look up to the sky/ hug herself/"
PilianiKopeFarm,0,FALSE,NA,NA,Great day with Coffee Friends in Kona... #LuckyWeGrowCoffee ...C/ w/ 3 others) http://t.co/5hLFN6VrLm
Inktensity,0,FALSE,NA,NA,"@MeganPaige4l easy, we were pretty much going straight on the street right next to NoDa. I will buy you coffee there bc it's perfect"
appuzzled,0,FALSE,NA,NA,The whole purpose of places lyk Starbucks is for ppl wid no decision-making ability whatsoever to mk 6 decisions jst to buy 1 cup of coffee
CollinLouie,0,FALSE,NA,NA,"Sushi, coffee, and frozen yogurt. Literally the perfect date. #inlike"
Katie_Coffee,0,FALSE,NA,NA,Im noticing a pattern
StampedeBlue,4,FALSE,NA,NA,Cold ?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.?
drgoddess,0,FALSE,NA,NA,I've never had a cup of coffee. Or more than a sip. I don't like it. #ConfessYourUnpopularOpinion
Brontedeione,0,FALSE,NA,NA,I want in and out and iced coffee is that so much to ask for
